id,iso_639_3,text,topic
953,ceb,"Ang mga airline sama sa Emirates, Etihad Airways, Qatar Airways ug Turkish Airlines labi nga gipalapdan ang ilang mga serbisyo sa Africa, ug nagtanyag og mga koneksyon sa daghang pangunang syudad sa Africa sa mas makakompetensya nga presyo kaysa sa ubang mga airline sa Europa.",travel
953,ilo,"Dagiti eroplano a kas ti Emirates, Etihad Airways, Qatar Airways & Turkish Airlines ket napalawa ti serbisio idiay Africa ken mangitukon ti koneksion ti adu a dakkel a siudad ti Africa iti mannakisalisal a kapartak ngem iti sabali nga eroplano ti Europe.",travel
953,fil,"Ang mga airline na tulad ng Emirates, Etihad Airways, Qatar Airways & Turkish Airlines ay lubhang pinalawak ang kanilang mga serbisyo sa Afrika, at nag-aalok ng mga koneksyon sa maraming pangunahing lungsod sa Afrika sa mapagkumpitensiyang singil kaysa ibang mga airline ng Europa.",travel
954,ceb,Ang Turkish Airlines molupad sa 39 ka destinasyon sa 30 ka mga nasod sa Africa ingon sa 2014.,travel
954,ilo,Tumaytayab ti Turkish Airlines mapan iti 39 a destinasion iti 30 a nasion idiay Africa manipud idi 2014.,travel
954,fil,Lumilipad sa 39 na destinasyon ang Turkish Arilines sa 30 bansa ng Aprika simula noong 2014.,travel
955,ilo,"No adda ti sobra nga oras ti panagbiahem, kitaem no kasano a maikompara ti dagup ti pagpletem a mapan Africa iti plete a mangrikus-iti-lubong.",travel
955,ceb,"kon aduna kay dugang nga oras sa pagbiyahe, susiha aron makompara ang imong tibuok plite padung Africa og ang plite kon molibot sa tibuok kalibotan",travel
955,fil,"Kung may karagdagan kang oras para sa paglalakbay, suriin upang tingnan ang kaibahan ng presyong ibinigay para sa kabuuang pamasahe papunta sa Africa kumpara sa pamasahe para malibot ang buong mundo.",travel
956,ilo,"Madim a liplipatan a mangnayon ti ekstra a gastos para iti mainayon a visa, buis tapno makapanaw, transportasion, ken dadduma pay para iti amin a lugar nga adda iti ruar ti Africa.",travel
956,ceb,"Ayaw kalimot og butang og ekstra nga mga bayranan sa dungag nga mga visa, departure tax, ground transportation, ug uban pa sa tanan lugar gawas sa Africa.",travel
956,fil,"Huwag kalimutang maglaan ng ekstrang halaga para sa mga karagdagang bisa, mga buwis sa paglalakbay, transportasyon sa lupa, atbp . para sa lahat ng lugar sa labas ng Aprika.",travel
957,fil,"Kung gusto mong lubusang maglibot sa buong mundo sa bahaging Timog ng Daigdig (Southern Hemisphere), ang mga pagpili ng lipad at destinasyon ay limitado dahil sa kakulangan ng mga ruta sa dagat para makatawid.",travel
957,ceb,"Kon gusto ka molupad sa tibuuk kalibutan sa Habagatang Hemisphere, ang kapilian sa paglupad ug destinasyon limitado tungod sa kakuwang sa mga ruta labang sa kadagatan.",travel
957,ilo,"No kayatmo agbiahe iti entero a lubong idiay makin-abagatan a hemispero, ti pagpilian a panageroplano ken papanan ket limitado gapu iti kurang a ruta a bumallasiw ti taaw.",travel
958,fil,Walang alyansa ng kompanyang panghimpapawid ang sumasaklaw sa lahat ng tatlong daanan sa dagat sa Bahaging Timog ng Mundo o Southern Hemisphere (at ang Skyteam ay walang sinasaklaw na mga daanan).,travel
958,ceb,Walay alyansa sa airline ang naglangkob sa tanan nga tulo nga pagtabok sa kadagatan sa Southern Hemisphere (ug wala naglangkob ang SkyTeam sa mga pagtabok).,travel
958,ilo,Awan ti aliansa ti linya ti eroplano a dumaldalan iti amin a tallo a baybay iti abagatan a Hemisphere (ken ti SkyTeam ket awan ti dalananna kadagitoy).,travel
959,ilo,"Ngem, ti Star Alliance ket abbonganna amin puera iti makindaya nga abagatan a Pasipiko aggapu iti Santiago de Chile agingga iti Tahiti, no siasino ket maysa a LATAM Oneworld a biahe.",travel
959,ceb,"Bisan pa, gisakup sa Star Alliance ang tanan gawas sa sidlakang South Pacific gikan sa Santiago de Chile hangtod sa Tahiti, nga usa ka LATAM Oneworld flight.",travel
959,fil,"Gayunman, nasasaklaw ng Star Alliance ang lahat maliban sa silangang bahagi ng Timog Pasipiko mula sa Santiago de Chile hanggang sa Tahiti, na isang LATAM Oneworld na flight.",travel
960,ceb,Dili ra kini ang paglupad ang kapilian kon gusto nimo laktawan ang South Pacific ug ang kasadpan nga baybayon sa South America. (tan-awa sa ubos),travel
960,ilo,Saan a daytoy a flight ti kakaisuna a pagpilian no kayatmo a labsan ti Abagatan a Pasipiko ken ti laud nga igid ti baybay Abagatan nga America. (kitaen iti baba),travel
960,fil,Ang biyahe ng eroplano na ito ay hindi lang ang nag-iisang opsyon kung gusto mong lagpasan ang Timog Pasipiko at ang kanlurang baybay-dagat ng Timog Amerika. (masdan sa ibaba),travel
961,fil,"Noong 1994, ang katutubong Armenian na rehiyon ng Nagorno-Karabakh sa Azerbaija ay nagsagawa ng digmaan laban sa mga taga-Azeri.","travel, history"
961,ceb,"Kaniadtong 1994, ang etnikong Armernia nga Nagorno-Karabakh nga rehiyon sa Azerbaijan nakiggubat batok sa mga Azeri.","travel, history"
961,ilo,"Idi 1994, nakigubat ti etniko a rehion ti Azerbaijan nga Armenian Nagorno-Karabakh kontra kadagiti Azeris.","travel, history"
962,fil,"Dahil sa suporta ng Armenia, isang bagong republika ang nabuo. Gayunman, walang matatag nang bansa - kahit na ang Armenia - ang opisyal na kumikilala dito.","travel, history"
962,ceb,"Uban sa pagsuporta sa Armenian, adunay bag-ong republika nga nahimo. Apan walay establisadong nasod - bisan pa ang Armenia - nga niila niini.","travel, history"
962,ilo,"Babaen ti suporta ti Armenia, naparnuay ti maysa a baro a republika. Nupay kasta, awan ti nasion - uray pay ti Armenia - nga opisial a nagbigbig iti daytoy.","travel, history"
963,fil,Ang mga argumentong diplomatiko tungkol sa rehiyon ay patuloy na sumisira sa mga ugnayan sa pagitan ng Armenia at Azerbaijan.,"travel, history"
963,ceb,Ang mga diplomatikong argumento sa rehiyon nagpadayon sa pagdaot sa relasyon taliwala sa Armenia ug Azerbaijan.,"travel, history"
963,ilo,Ti diplomatiko a pannakisupiat ti rehion ket agtultuloy a mangdadael ti relasion baet ti Armenia ken Azerbaijan,"travel, history"
964,fil,Ang Distrito ng mga Kanal (Olandes: Grachtengordel) ay ang tanyag na ika-17 siglong distrito na pumapalibot sa Binnenstad ng Amsterdam.,travel
964,ilo,Ti Canal District (Dutch: Grachtengordel) ket ti nalatak a distrito iti maika-17 a siglo aglawlaw ti Binnenstad iti Amsterdam.,travel
964,ceb,"Ang Canal District, (sa Olandes gitawag nga Grachtengordel) ang bantogang distrito sa ika-17 nga siglo nga nagapalibot sa Binnenstad sa Amsterdam.",travel
965,ilo,"Ti entero a distrito ket naibilang nga UNESCO World Heritage Site para iti naidumduma a kultural ket historikal a pategna, ken ti pateg dagiti sanikuana ket maysa kadagiti kangangatuan ti nasion.",travel
965,ceb,"Ang tibuok distrito kay giilang usa ka UNESCO World Heritage Site tungod sa talagsaong kultura ug makasaysayanhong bili niini, ug ang kantidad sa kabtangan niini mao ang pinakataas sa nasod.",travel
965,fil,"Ang buong distrito ay hinirang bilang Pandaigdigang Pook na Pamana ng UNESCO dahil sa natatanging kahalagahan nito sa kultura at kasaysayan, at ang mga presyo ng ari-arian dito ay kabilang sa mga pinakamataas ng bansa.",travel
966,ceb,"Ang Cinque Terre, nga nagpasabut nga Lima ka mga Yuta, naglangkob sa lima ka gagmay nga mga baybayon sa Riomaggiore, Manarola, Corniglia, Vernazza ug Monterosso nga naa sa rehiyon sa Liguria sa Italya.",travel
966,ilo,"Cinque Terre, kayatna a sawen Lima a Daga, nabukel ti lima a babassit a purok iti igid ti baybay a Riomaggiore, Manarola, Corniglia, Vernazza ken Monterosso a masarakan idiay rehion nga Italia ti Liguria.",travel
966,fil,"Ang Cinque Terre, na ang ibig sabihin ay Limang Lupain, ay saklaw ang limang maliit na mga bayan sa tabing-dagat na Riomaggiore, Manarola, Corniglia, Vernazza at Monterosso na nasa sa Italyanong rehiyon ng Liguria.",travel
967,fil,Nakatala ang mga ito sa Listahan ng Pandaigdigang Pamana ng UNESCO,travel
967,ceb,Nakalista kini sa Talaan sa Panulondon sa Kalibotan sa UNESCO.,travel
967,ilo,Nakalistada idiay UNESCO World Heritage List.,travel
968,ilo,"Iti panaglabas dagiti siglo, dagiti tattao ket naimbag a nangpasdek kadagiti natukan-tukad a talon idiay narangkis, napasdok a buya ti daga idiay derraas a matannawagan dayta baybay.",travel
968,ceb,"Latas sa kasiglohan, mabinantayon nga nagtukod ang mga tawo og mga hagdanan sa masungit, titip nga talan-awon hantod sa mga pangpang nga bantaaw sa dagat.",travel
968,fil,"Sa paglipas ng mga siglo, ang mga tao ay maingat na nagtayo ng mga terasa sa baku-bako't matarik na kapaligiran hanggang sa mga dalisdis na nakapanunghay sa dagat.",travel
969,fil,"Bahagi ng halina nito ay ang kakulangan ng nakikitang pagsulong ng korporasyon. Mga landas, tren at bangka ang nag-uugnay sa mga nayon, at hindi kayang marating ng mga kotse ang mga ito mula sa labas.",travel
969,ceb,"Kabahin sa kaanyag niini ang kakulang sa makita nga pag-uswag sa kompaniya. Ang mga agianan, tren ug bangka nagkonektar sa mga baryo, ug ang mga awto dili makasulod gikan sa gawas.",travel
969,ilo,"Paset ti anibna ket ti panagkurang ti makita a pagsayaatan ti korporasion. Dagiti dalan, tren ken bangka ti mangikonektar kadagiti barbario, ken dagiti lugan ket saan a makastrek.",travel
970,ilo,"Ti nadumaduma a French a pagsasaoda idiay Belgium ken Switzerland ket sabali bassit kadagiti pagsasaoda idiay France, uray man pay no kasta ket agpadpadada laeng nga agkinnaawatan.",Language/French
970,ceb,"Ang lain-laing French nga ginaistorya sa Belgium ug Switzerland kay adunay gamay nga kalahian sa French nga ginagamit sa France, apan halos managsama ra silang duha nga igong masabtan.",Language/French
970,fil,"Ang mga uri ng Pranses na ginagamit sa Belgium at Switzerland ay naiiba nang bahagya sa Pranses na ginagamit sa Pransya, bagaman ang mga ito ay sapat ang pagkakapareho upang maunawaan ng isa't isa.",Language/French
971,ceb,"Sa partikular, ang sistema sa pag-ihap sa pinulungang Pransya sa Belgium ug Switzerland adunay gamay nga mga kalahian nga naglahi usab sa pinulungang Pranses sa Pransya, ug ang paglitok sa pipila nga mga pulong kay lahi gamay.",Language/French
971,ilo,"Nangnangruna, ti sistema ti panagbilang ti agsasao ti French idiay Belgium ken Switzerland ket adda ti sumagmamano a pagsasabalianna iti French a pagsasao iti France, ken ti panangbalikas iti dadduma a sao ket sabali bassit.",Language/French
971,fil,"Sa partikular, ang sistema ng pagnunumero sa mga nagsasalita ng Pranses sa Belgium at Switzerland ay mayroong kaunting kakaibang katangian na iba sa Pranses na sinasalita sa Pransya, at ang pagbigkas sa ilang mga salita ay bahagyang kakaiba.",Language/French
972,fil,"Gayunpaman, ang lahat ng taga-Belgium at Swisong nagsasalita ng Pranses ay malamang na natutunan ang karaniwang Pranses sa paaralan, kaya maiintindihan ka nila kahit na ginamit mo ang karaniwang sistema ng pagnunumero ng mga Pranses.",Language/French
972,ilo,"Ngem, amin a Belgian ken Swiss nga agsasao ti Pranses ket naadalda ti pagalagadan a Pranses idiay eskuelaan, isu a mabalinda a matarusan uray pay no usarem ti pagalagadan a sistema ti numero a Pranses.",Language/French
972,ceb,"Bisan pa niana, nakatuon gayod sa eskuwelahan og estandard nga Pranses ang tanang Belgian ug Swiss nga tigsulti og Pranses, mao nga makasabot sila nimo bisan kon maggamit ka sa naandang sistema sa pagnumero sa Pransya.",Language/French
973,ceb,"Sa daghang mga parte sa kalibutan, ang pagkaway kay mahigalaon nga lihok, nagpasabot og ""timbaya.""",Language/Gestures
973,fil,"Sa maraming bahagi ng mundo, ang pagkaway ay pangkaibigang galaw na nagsasabing ""hello.""",Language/Gestures
973,ilo,"Iti adu a paset ti lubong, ti panagpayapay ket nainggayyeman nga aksion a mangiparangarang iti ""hello.""",Language/Gestures
974,ilo,"Ngem idiay Malaysia, kadagiti Malay iti sulsulimek, kayatna sawen ket “umay ka,” kasla ti tammudo a kulpiem, maysa a galad nga us-usaren dagiti pagilian iti laod, ket mausar laeng ti kasdiay a kanito.",Language/Gestures
974,fil,"Gayunpaman, sa Malaysia, doon man lang sa mga kabilang sa Malay sa mga lalawigan, ang ibig sabihin nito ay ""lumapit ka,"" katulad ng hintuturo na nakabaluktot paharap sa katawan, isang galaw na ginagamit sa ilang mga bansa sa Kanluran, at dapat lamang gamitin sa gayong layunin.",Language/Gestures
974,ceb,"Apan sa Malaysia, alang lang sa mga Malay nga anaa sa lugar sa kabanikanhan, nagpasabot kini og ""anhi dinhi,"" sama sa gibawog nga igtutudlo padung sa lawas, usa ka lihok nga gigamit sa pipila ka mga nasod sa Kasadpan, ug angay ra gamiton sa kana nga katuyoan.",Language/Gestures
975,ilo,"Kasta met, maysa a biahero a Briton iti Espania ket mabalin nga agkamali a ti panagkaway nga agpakada pakairamanan ti dakulap a sumango iti agpakpakada (saan nga iti tao a pagpakpakadaan) ket mangibaga nga agsublika.",Language/Gestures
975,fil,"Gayundin naman, ang isang manlalakbay na Briton sa Espanya ay maaaring mapagkamalan na ang pagkaway upang mamaalam na ang palad ay nakaharap sa kumakaway (kaysa sa taong kinakawayan) bilang isang kilos upang pabalikin ang kinakawayan.",Language/Gestures
975,ceb,"Sa susama, posibleng masayop ang pagsabot sa usa ka Britanikong biyahero sa Espanya sa kaway nga pagpanamilit diin ang palad kay nakaatubang sa nagakaway (kaysa ngadto sa tawong ginakawayan) isip senyas sa pagbalik.",Language/Gestures
976,ilo,Dagiti auxiliary a pagsasao ket artipisial wenno napagbalin laeng a pagsasao nga adda ti panggepna a mapalag-an ti panagsarita dagiti tao a marigatan a makisarita.,Language/Auxiliary Language
976,fil,Ang mga pantulong na wika ay mga wikang artipisyal o binuo sa layuning mapadali ang pag-uusap sa pagitan ng mga taong mahihirapang makipag-usap sa ibang paraan.,Language/Auxiliary Language
976,ceb,Ang mga auxiliary language kay artipisyal o gitukod nga mga pinulongan nga gibuhat uban ang katuyoan sa pagpadali sa komunikasyon taliwala sa mga tawo nga kinsa adunay kalisud sa pagpakigsulti.,Language/Auxiliary Language
977,ceb,"Lahi kini sa mga lingua franca, nga natural o organikong mga lenggwahe nga nahimong dominante sa usa ka hinungdan o lain ingon paagi sa komunikasyon taliwala sa mga nagsulti sa uban pang mga sinultian.",Language/Auxiliary Language
977,fil,"Ang mga ito ay hiwalay sa mga lingua franca, na mga natural o saligang wika na nananaig sa ano pa mang kadahilanan bilang paraan ng pakikipag-usap sa mga nagsasalita ng ibang lenggwahe.",Language/Auxiliary Language
977,ilo,"Nakasinada iti lingua francas, a gagangay wenno organiko a pagsasao nga agbalbalin a dominante para iti maysa a rason wenno sabali pay a wagas ti komunikasion ti pagbaetan dagiti agsasao dagiti sabali a pagsasao.",Language/Auxiliary Language
978,fil,"Sa kainitan ng araw, ang mga manlalakbay ay makararanas ng mga malikmata na nagbigay ng ilusyon ng tubig (o iba pang mga bagay).",Natural wonders/Desert
978,ilo,"Iti kabara ti aldaw, mabalin a makapadas dagiti biahero kadagiti mirage a mangted iti ilusion ti danum (wenno sabali pay a bambanag).",Natural wonders/Desert
978,ceb,"Sa kainit sa adlaw, ang mga magpapanaw mahimong makasinati og mirage nga naghatag og ilusyon sa tubig (o ubang mga butang).",Natural wonders/Desert
979,ceb,"Mamahimo kining delikado kung ang magbabyahe musunod sa mirage, nga usik-usik sa bilihon nga enerhiya ug nahibiling tubig.",Natural wonders/Desert
979,ilo,"Mabalin a makadakes dagitoy no ti byahero ket mapan iti arapaap, a mangsayang ti pigsa ken natedda a danom.",Natural wonders/Desert
979,fil,Maaaring maging mapanganib ang mga ito kung hahanapin ng manlalakbay ang mirage (bagay na nag-iiba ang porma dahil sa liwanag) at masasayang lang ang mahalagang enerhiya at natitirang tubig na kinakailangan ng manlalakbay.,Natural wonders/Desert
980,ilo,Agbalin a nakalamlamiis ti rabii uray iti kapudotan a disierto. Pudpudno a napeggad ti hypothermia no awan ti naimeng a kawes.,Natural wonders/Desert
980,fil,Kahit pa ang pinakamaiinit na mga disyerto ay maaring maging napakalamig sa gabi. Ang hypothermia ay isang tunay na panganib sa walang mainit na pananamit.,Natural wonders/Desert
980,ceb,Bisan ang pinakainit nga desyerto pwede mahimong grabe ka bugnaw sa kagabion. Dako gayod nga risgo ang hypothermia kon walay baga nga sinina.,Natural wonders/Desert
981,ilo,"No kalgaw, kangrunaanna, masapul a bantayam dagiti lamok no ikeddengmo ti umuli idiay kabakiran.",Natural wonders/Rainforest
981,fil,"Sa tag-init laluna, kailangan mong magbantay sa mga lamok kung magpasya kang umakyat sa kagubatan.",Natural wonders/Rainforest
981,ceb,"Kon makadesisyon kang maglakaw-lakaw sa kalasangan hilabi na gyud sa panahon nga ting-init, kinahanglan nimo mag-igmat sa mga lamok.",Natural wonders/Rainforest
982,ilo,"Uray no agmanmanehoka baeten iti subtropikal a kabakiran, iti mano a segundo a dagiti ruangan ket nakalukat no umunegka iti lugan ket naan-anay a panawen para kadagiti lamok a kaduam nga umuneg iti lugan.",Natural wonders/Rainforest
982,ceb,"Bisan kon nagmaneho ka sa subtropical nga bagang kalasangan, sa pila ka segundo nga ablihan ang mga pultahan, samtang mosulod ka sa salakyanan igo ra pud nga oras alang sa mga lamok nga mosakay usab kauban nimo.",Natural wonders/Rainforest
